File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
b7523a35-9081-4fe0-b0f4-fc7e29a250e9	TCGA-EJ-5505-01A-21-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-5505	TCGA-EJ-5505-01A	Primary Tumor
5f225645-97c6-440c-9527-6e2214b3b97f	ec1f502a-2879-4f36-aa4b-0535efa7d4ac.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-8470	TCGA-EJ-8470-01A	Primary Tumor
dd8b3ab2-189d-45b0-b939-ca29d7c47b8c	TCGA-EJ-8470-01A-11-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-8470	TCGA-EJ-8470-01A	Primary Tumor
1f4a9a3f-ceff-4065-93c6-7f59f24c8ddf	aac3107c-0c3c-4912-92bc-dfe53fbbac9e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7789	TCGA-EJ-7789-11A	Solid Tissue Normal
e676bead-cd8c-414d-98ab-070e4a2d35a5	TCGA-FC-7708-01A-21-A303-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-FC-7708	TCGA-FC-7708-01A	Primary Tumor
41c196cb-17da-440b-b868-027b5af10f58	2077c5b3-4b51-4cca-ab73-45a86e41275d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-A8FU	TCGA-EJ-A8FU-01A	Primary Tumor
56e7e0b7-61f1-4e6f-80e6-62873c51ed10	TCGA-YL-A8SL-01B-11-A43L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-YL-A8SL	TCGA-YL-A8SL-01B	Primary Tumor
4c6f669c-68bd-4ab9-97ce-7f0782ad8eea	b8d19fd2-bc0b-4e1a-b38d-f30191eef786.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-ZG-A9LN	TCGA-ZG-A9LN-01A	Primary Tumor
9b40abee-91d8-4f74-83c7-720f408b1f76	aa5bb7ab-a680-4d30-b58e-ed2c8a4cff50.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-YL-A8SB	TCGA-YL-A8SB-01A	Primary Tumor
f6b55656-dc7d-4006-a52a-0ff8f9aeb3e2	748df5d4-527b-49d9-8093-c326cb61a015.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-XK-AAIW	TCGA-XK-AAIW-01A	Primary Tumor
a98d40bb-67f1-456d-83ed-aed563f78aa2	TCGA-ZG-A9N3-01A-22-A43N-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-ZG-A9N3	TCGA-ZG-A9N3-01A	Primary Tumor
e0e3f5f9-7b6e-4a07-aa93-b074c4d01949	21d84ad5-bb58-4bb0-a959-827fc48322bb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-ZG-A9N3	TCGA-ZG-A9N3-01A	Primary Tumor
ec6a7813-382a-40f4-add7-b51329b43b45	a20170ce-5dd8-47e4-bdba-741cf08a1144.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7785	TCGA-EJ-7785-11A	Solid Tissue Normal
3afad7ec-1243-43ef-925e-165302b4693e	caf6340c-8a9e-4814-b78e-c0b539e6b43e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7785	TCGA-EJ-7785-01A	Primary Tumor
b9613f09-0db2-4409-bb9d-9f484d7267a2	54d010fb-a242-4e4c-bee0-ee67697da801.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7792	TCGA-EJ-7792-11A	Solid Tissue Normal
e77e8113-1971-4b1b-8c92-37d6a356940e	TCGA-EJ-7781-01A-21-A303-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-7781	TCGA-EJ-7781-01A	Primary Tumor
88e4e48c-b3f2-43a1-b25b-c9cc254fd0b6	a3320ee3-e016-49c7-bbba-395240538ff7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7781	TCGA-EJ-7781-11A	Solid Tissue Normal
7c295d0e-6045-4a24-8189-01699740510f	TCGA-ZG-A9L0-01A-21-A43L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-ZG-A9L0	TCGA-ZG-A9L0-01A	Primary Tumor
675abbf0-94d7-4465-b482-bbdf151c09e0	b1ef7b38-585f-4be6-a434-77476f1b576e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-J4-A67L	TCGA-J4-A67L-01A	Primary Tumor
6abf9ba6-8e10-4bbe-9808-75681890f9c0	bd7bbe8d-d5af-41c4-8328-59caced3a085.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-V1-A9ZR	TCGA-V1-A9ZR-01A	Primary Tumor
771b3038-9f72-4876-b2c5-0c7f997ddef9	e05c3af4-4498-40f9-a9e1-4b1a2d294c4a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-KK-A8IL	TCGA-KK-A8IL-01A	Primary Tumor
49472dd3-7a99-46ba-94b2-395c46f1c2b2	TCGA-EJ-5518-01A-21-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-5518	TCGA-EJ-5518-01A	Primary Tumor
b4af458a-892e-4b38-9bdc-f07ea7315b0d	61be2d5c-b2e8-4a5e-b5bc-a0c5d6960b0d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-ZG-A9ND	TCGA-ZG-A9ND-01A	Primary Tumor
6833b261-ac9b-4fbe-83f6-bd4cf954b70a	TCGA-G9-6377-01A-21-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-G9-6377	TCGA-G9-6377-01A	Primary Tumor
20ab8ad5-3846-43f0-b04e-62d6960efec3	54bc3281-1146-4c6c-b08b-44b025799592.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-G9-6377	TCGA-G9-6377-01A	Primary Tumor
7ee96fc8-161e-4a4f-9778-5831ab95c429	TCGA-KK-A6E3-01A-11-A43M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-KK-A6E3	TCGA-KK-A6E3-01A	Primary Tumor
685bdfc3-f4d8-48d5-a267-53a5c43327fd	TCGA-YL-A8HK-01A-21-A43N-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-YL-A8HK	TCGA-YL-A8HK-01A	Primary Tumor
99cf8d75-1dbe-4732-ac97-a1ab6f3f111e	TCGA-KK-A8IF-01A-21-A43L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-KK-A8IF	TCGA-KK-A8IF-01A	Primary Tumor
27cc693d-f001-4842-b6bf-9d18b81b58dd	09a8a39a-ab72-4061-9a38-0034a79a8074.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-M7-A722	TCGA-M7-A722-01A	Primary Tumor
6b8217fe-b765-4a80-9d3c-8922ffb9e08b	b3377c8f-5bfc-4cd4-abca-65b0de21810e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-XJ-A9DI	TCGA-XJ-A9DI-01A	Primary Tumor
cc7216dc-6b4a-4e8e-a69e-fa32c570c3a3	b0f2bbbe-cd97-4d6b-ba03-b7a90e189ffb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-8265	TCGA-HC-8265-01A	Primary Tumor
ae9c288e-2b38-4deb-9e58-d27aa94b32f2	9e066bc0-98a5-4213-8859-498d87884237.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-KC-A7F5	TCGA-KC-A7F5-01A	Primary Tumor
dc26d6e5-1fe5-42de-a811-52a58a776201	TCGA-KC-A7F5-01A-21-A43L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-KC-A7F5	TCGA-KC-A7F5-01A	Primary Tumor
c5172def-1e9d-4fb2-8872-fe6179d8c34f	8782b60d-e0fb-4185-b3f2-4525bc4335ad.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-YL-A8SC	TCGA-YL-A8SC-01A	Primary Tumor
a8eb15ad-97a1-4a24-9442-cb0f00511da4	178684cd-3853-428f-9dc7-f14c04bec277.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-G9-6338	TCGA-G9-6338-01A	Primary Tumor
08aeaf89-9824-4064-8689-edc267d6d09b	7e6e77ec-acdb-4498-b556-486ff71efa63.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HI-7168	TCGA-HI-7168-01A	Primary Tumor
d192e5cb-6bb6-4511-8a45-96dfa224493e	TCGA-EJ-7315-01A-21-A303-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-7315	TCGA-EJ-7315-01A	Primary Tumor
4b02e287-434f-4833-a317-817f1f066de8	0a9f83f1-86f9-4153-b8cf-07e8bcb18efb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-KK-A8I9	TCGA-KK-A8I9-01A	Primary Tumor
5cb083a8-6c2c-447e-8842-57823c5d5529	15b903cc-587c-4e85-96d7-c699e525601d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7315	TCGA-EJ-7315-01A	Primary Tumor
9bf86a4d-8990-408f-b723-a51571f3ec3a	5316c66f-3cc5-4273-bc01-7825ac5bcb87.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-7750	TCGA-HC-7750-01A	Primary Tumor
0ce8b8c9-2829-4c5f-ae01-a1951a75cad2	add60971-6d97-40d2-8464-642a8116f647.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-V1-A8MG	TCGA-V1-A8MG-01A	Primary Tumor
d02284c3-d241-442c-827c-cb66aae51518	TCGA-G9-6343-01A-11-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-G9-6343	TCGA-G9-6343-01A	Primary Tumor
51155a1f-fd67-46a1-a51f-e89fe4d874c4	906cf4d0-5a50-429b-b59f-1f5bddb46383.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-CH-5771	TCGA-CH-5771-01A	Primary Tumor
9560ad75-6d1c-4ffe-b285-1e731fd557ee	TCGA-CH-5771-01A-11-A303-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-CH-5771	TCGA-CH-5771-01A	Primary Tumor
6733050b-d79b-47fc-bda2-a3d7b6c39261	TCGA-EJ-A65E-01A-21-A305-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-A65E	TCGA-EJ-A65E-01A	Primary Tumor
1f12acd4-1569-431c-b7b2-448638086ca4	1a4bad69-1437-42c2-996e-8afa606cb40b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-KK-A6E3	TCGA-KK-A6E3-01A	Primary Tumor
75f59037-6d20-47f5-8cc2-3c02b20bafb3	4b4203b9-f7c4-4013-9c0b-f84ad13e5fe2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-5518	TCGA-EJ-5518-01A	Primary Tumor
2edea5c2-b0a5-4b55-ad66-ebb0c36fca9d	b7384116-b551-4af6-8e0b-032b55a53897.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-V1-A9ZI	TCGA-V1-A9ZI-01A	Primary Tumor
e8c5e725-654f-43a0-b6b0-4f4c8d13f8c4	addee8f0-f553-4d78-abb1-d3f50d52386a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7312	TCGA-EJ-7312-01B	Primary Tumor
533be652-57e3-4974-9f77-2a9b20d0cc31	06b62257-7bdf-4218-8d43-49d80f591364.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-8260	TCGA-HC-8260-01A	Primary Tumor
f5930cdc-dff6-4a0c-a9b4-c92159863efb	e25f52c4-7269-481c-8362-ff0d8547ffcb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-G9-6342	TCGA-G9-6342-11A	Solid Tissue Normal
95a72aff-106e-4eb3-a897-1629a4b55c55	9510b5cd-6ad3-4d41-96ae-4209a2b23de8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-8265	TCGA-HC-8265-01B	Primary Tumor
bcdefc3b-9fd4-416c-b900-75e17455fd37	TCGA-KC-A4BR-01A-41-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-KC-A4BR	TCGA-KC-A4BR-01A	Primary Tumor
dee38ede-3869-4ee0-b01a-ea823d8fe3ea	c26ce529-e064-4389-9d64-36d9f6046971.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-CH-5743	TCGA-CH-5743-01A	Primary Tumor
c26eb533-c70b-4655-b602-36f82e050ef3	TCGA-G9-A9S7-01A-21-A43M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-G9-A9S7	TCGA-G9-A9S7-01A	Primary Tumor
074cb88b-0948-433f-b2ad-bd9387b1038b	14eb0098-a9cc-4530-a107-f4c5e0240dac.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-FC-A4JI	TCGA-FC-A4JI-01A	Primary Tumor
352aae7f-f08f-42e4-b49c-86529fbe622a	9c77256c-e9e7-49fd-992d-bf1df85d2a63.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7792	TCGA-EJ-7792-01A	Primary Tumor
336afada-307e-4b8b-aba0-e7f4e0679073	TCGA-FC-A4JI-01A-21-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-FC-A4JI	TCGA-FC-A4JI-01A	Primary Tumor
e48045cb-31b4-400e-9e3b-b8f0847fa914	TCGA-EJ-7792-01A-21-A303-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-7792	TCGA-EJ-7792-01A	Primary Tumor
a40c4b02-2c7d-4a17-b31f-2e71d61a566a	TCGA-EJ-7785-01A-21-A303-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-7785	TCGA-EJ-7785-01A	Primary Tumor
d468fe43-e5b4-4be9-be68-778416996fb3	TCGA-YL-A8SA-01A-11-A43L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-YL-A8SA	TCGA-YL-A8SA-01A	Primary Tumor
81dbe674-52b1-4c88-ac98-f235ea631797	cd27b963-ad0f-4932-b41b-599dfd4b4194.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7781	TCGA-EJ-7781-01A	Primary Tumor
2da76078-a055-453d-86c8-97d43764a3e3	287581a1-60ad-4831-aedc-153277b3ebce.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-ZG-A9L0	TCGA-ZG-A9L0-01A	Primary Tumor
498a4e5b-49dc-4340-87fc-0d0aad92db4b	9b40159c-36fb-460b-b944-6eb2fe8a39a7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-KK-A7AU	TCGA-KK-A7AU-01A	Primary Tumor
58941211-74cc-4067-9a6e-ae55a0c83619	57ac89a6-7584-42cb-8b92-f23cc2e0d81d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-7081	TCGA-HC-7081-01A	Primary Tumor
3c068b3c-6de7-4be1-9fcf-3aaebf260652	0b9f0386-8654-4cfc-85af-da5eb0dbbcd0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-G9-6342	TCGA-G9-6342-01A	Primary Tumor
197bedd1-cca1-4ee0-aaf5-60b6d303ca12	ecd99efd-10c0-44f4-a8ca-6356429ba4b5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-A6AQ	TCGA-HC-A6AQ-01A	Primary Tumor
51917ce0-b833-4bc8-8cad-2cf4cfebaf08	51258abc-7e84-488f-bf90-0db3a84215f1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-A6AN	TCGA-HC-A6AN-01A	Primary Tumor
5650e3a4-20cc-4b2f-bcc9-d3f3758e5fb1	cb7e1044-9796-497d-8f96-7ca249fbc62e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-J4-A67N	TCGA-J4-A67N-01A	Primary Tumor
611fd8c8-66b0-4daf-932a-91b64d6e5bd5	TCGA-J4-A67O-01A-21-A43M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-J4-A67O	TCGA-J4-A67O-01A	Primary Tumor
816af635-c0f2-474c-a97a-4f75845137f0	6606bb36-b6fa-43a5-ba78-0ad163047db7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-KC-A4BR	TCGA-KC-A4BR-01A	Primary Tumor
37945bc0-898f-4686-b9ed-c746841182f5	TCGA-J4-A67N-01A-21-A43M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-J4-A67N	TCGA-J4-A67N-01A	Primary Tumor
9af41573-3c45-46b4-943a-485a035c31f8	TCGA-EJ-A46B-01A-41-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-A46B	TCGA-EJ-A46B-01A	Primary Tumor
639ba61f-c3ea-46d9-b540-bbba9aca6e3e	TCGA-V1-A9Z9-01A-11-A43M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-V1-A9Z9	TCGA-V1-A9Z9-01A	Primary Tumor
e7cd26ea-eb55-410c-a6f6-26124ce867bb	e9f8c14b-7d86-4a68-aa19-10588c2c6b1e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-VP-A879	TCGA-VP-A879-01A	Primary Tumor
0d8b98ac-65e3-4861-8d79-10ab56001c3b	TCGA-V1-A9OX-01A-21-A43L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-V1-A9OX	TCGA-V1-A9OX-01A	Primary Tumor
25263824-33e5-45c3-82a6-8982aea21a55	94ec88ff-4332-47ec-b2bf-3b8a269860d0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-CH-5754	TCGA-CH-5754-01A	Primary Tumor
1e0a3771-f73d-403b-8ecb-00df6fad9158	73c2cb5d-3969-4ca0-a3f5-c983ace7cfec.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-M7-A71Y	TCGA-M7-A71Y-01A	Primary Tumor
387bf4b5-5485-4ad6-800e-a70d305a9ffd	TCGA-M7-A71Y-01A-11-A43N-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-M7-A71Y	TCGA-M7-A71Y-01A	Primary Tumor
d5bc81a0-0cf3-4afc-956a-307546311be4	b1fed475-6216-47f5-8134-588245e9b56c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-V1-A9OQ	TCGA-V1-A9OQ-01A	Primary Tumor
3e79cd9e-ecd4-454c-b05e-b35d49cb962c	c495edb5-8924-4cb0-813a-dfa9599da7f1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-G9-6378	TCGA-G9-6378-01A	Primary Tumor
c22b4466-8f64-4f58-b664-ff9300d4a05c	7a54f0e2-846a-401d-85c3-e5117e1dd703.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-VP-A87B	TCGA-VP-A87B-01A	Primary Tumor
7ff08c03-ccba-41f7-b086-78f86c27c576	a704f7c5-6378-43ec-9294-8c9ce2308c5c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-CH-5763	TCGA-CH-5763-01A	Primary Tumor
bd12658b-f921-4492-bf17-f2d277c51374	ad47466a-021d-4c58-85cb-00545bd9b9c8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7783	TCGA-EJ-7783-11A	Solid Tissue Normal
5533bf29-596b-4aa5-b1d1-038425d8143f	TCGA-EJ-7789-01A-21-A303-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-7789	TCGA-EJ-7789-01A	Primary Tumor
bac40a9c-acc5-4323-9504-ea4cbf44ab9e	TCGA-EJ-5516-01A-21-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-5516	TCGA-EJ-5516-01A	Primary Tumor
ab738674-6a5c-4ca2-805d-d77b7b18789d	TCGA-EJ-A46F-01A-41-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-A46F	TCGA-EJ-A46F-01A	Primary Tumor
a846ce2b-ba77-463a-88d9-75041e8024e0	54498dee-7413-4b90-971a-2abd1d9aa5d2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HI-7169	TCGA-HI-7169-01A	Primary Tumor
416c16ea-e15a-474c-95f8-420a57c0e914	a2dc42c7-07df-48a9-9c59-15ac4bcefc7f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-G9-7519	TCGA-G9-7519-01A	Primary Tumor
5536d6dc-ff2a-454c-a9d3-a3f03afdc19e	TCGA-CH-5754-01A-21-A303-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-CH-5754	TCGA-CH-5754-01A	Primary Tumor
cf997580-bbe9-45ab-8504-603c9e98498e	57c2b58d-4d88-49aa-9245-0bbd1efcf190.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-V1-A9OT	TCGA-V1-A9OT-01A	Primary Tumor
c75a7d08-0be9-40f0-9a67-32e3065d74a8	TCGA-V1-A9OQ-01A-21-A43N-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-V1-A9OQ	TCGA-V1-A9OQ-01A	Primary Tumor
bac6a749-6cee-453f-8b4a-da6838108540	7c698459-3673-4c56-862a-7ff7f99914b9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-A76X	TCGA-HC-A76X-01A	Primary Tumor
9969760a-6f07-47ea-8c46-d20964ac08df	TCGA-KK-A8IA-01A-21-A43M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-KK-A8IA	TCGA-KK-A8IA-01A	Primary Tumor
e6d028c8-5166-4bfa-90ff-98d98ddce695	TCGA-EJ-5509-01A-21-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-5509	TCGA-EJ-5509-01A	Primary Tumor
7ef28f05-03d2-49b5-a03a-6a583e944c23	TCGA-J9-A52C-01A-21-A304-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-J9-A52C	TCGA-J9-A52C-01A	Primary Tumor
9f363df3-1b40-4bfb-96e9-1d5f22123fb5	d8c3a19b-5633-496f-9d29-da388b060040.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-J4-A67Q	TCGA-J4-A67Q-01A	Primary Tumor
65e9e688-cc41-4500-a55d-33cf5840ccb8	3e1c7650-c9e6-413a-b32c-432346aea5c6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-FC-7708	TCGA-FC-7708-01A	Primary Tumor
d9bc9ccd-6af2-4371-8081-1776e469067e	TCGA-EJ-A8FU-01A-21-A43L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-EJ-A8FU	TCGA-EJ-A8FU-01A	Primary Tumor
f2393a0d-1120-447b-996e-1a50492d5b5b	TCGA-KK-A7B2-01A-21-A43M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-PRAD	TCGA-KK-A7B2	TCGA-KK-A7B2-01A	Primary Tumor
3046b96b-43d4-441d-acdb-f7e951d43674	67902c46-e16a-427f-9d54-65fa6fccef44.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-5522	TCGA-EJ-5522-01A	Primary Tumor
